x,y
148.89033628598153,84.17777201019636
148.89432307435683,84.27769223247344
148.89831009186727,84.37761247019299
148.90229140192767,84.47753298901688
148.90626487615165,84.5774538824756
148.91023151018098,84.67737510289305
148.9141923919697,84.77729659842052
148.91814860947204,84.87721831720943
148.92210125064204,84.97714020741104
148.9260514034338,85.07706221717667
148.93000015580148,85.17698429465769
148.93394859569918,85.27690638800541
148.93789781108097,85.37682844537113
148.94184886515396,85.47675041607575
148.94580215590412,85.57667228087682
148.94975735791678,85.6765940547183
148.9537141093685,85.77651575426465
148.95767204843597,85.87643739618042
148.96163081329567,85.97635899713005
148.9655900421243,86.07628057377805
148.96954937309843,86.17620214278894
148.9735084443947,86.27612372082716
148.9774668941897,86.37604532455724
148.98142436626554,86.4759669703991
148.98538078429235,86.57588866255729
148.9893364760943,86.67581038759796
148.9932918010109,86.77573213071182
148.9972471183816,86.87565387708956
149.0012027875458,86.97557561192187
149.00515916784303,87.07549732039942
149.00911661861272,87.17541898771293
149.01307549919434,87.2753405990531
149.01703616892732,87.3752621396106
149.0209989833225,87.4751835947292
149.02496384384,87.5751049679107
149.02892977501634,87.67502629772589
149.03289570131713,87.77494762674749
149.03686054720794,87.87486899754829
149.04082323715426,87.97479045270093
149.04478269562176,88.07471203477823
149.04873784707596,88.1746337863529
149.05268761598245,88.27455574999767
149.05663092680675,88.37447796828529
149.06056670537905,88.47440048373458
149.06449455482428,88.57432331210238
149.06841584908125,88.6742463991754
149.0723322479119,88.7741696794465
149.07624541107813,88.87409308740868
149.08015699834183,88.97401655755473
149.084068669465,89.0739400243777
149.08798208420956,89.17386342237052
149.09189890233742,89.27378668602603
149.09582078361044,89.37370974983719
149.09974938779064,89.47363254829693
149.10368599767554,89.57355503079525
149.10763006973013,89.67347721889597
149.11158050808618,89.77339915599029
149.1155362167563,89.8733208854742
149.11949609975326,89.97324245074358
149.12345906108973,90.07316389519436
149.1274240047785,90.1730852622225
149.1313898348322,90.27300659522388
149.1353554552636,90.37292793759444
149.1393197700854,90.47284933273008
149.14328182893846,90.57277081820047
149.14724166488764,90.67269239223025
149.1511997178889,90.7726140367651
149.15515642919374,90.87253573369907
149.15911224005347,90.97245746492587
149.16306759171977,91.07237921233954
149.16702292544394,91.17230095783393
149.17097868247748,91.27222268330291
149.17493530407185,91.37214437064043
149.1788932314785,91.47206600174033
149.18285283675434,91.57198756143411
149.18681382641856,91.6719090628074
149.19077553549567,91.77183053471711
149.194737294967,91.87175200619161
149.19869843581412,91.97167350625949
149.20265828901836,92.07159506394916
149.2066161855612,92.17151670828912
149.21057145642408,92.27143846830785
149.2145234325885,92.37136037303391
149.21847144503582,92.47128245149561
149.2224149359691,92.57120472785589
149.22635493197342,92.67112715696447
149.23029363971622,92.77104964204527
149.23423329402033,92.87097208509044
149.2381761297085,92.97089438809215
149.2421243816035,93.07081645304262
149.24608028452806,93.17073818193398
149.25004607330496,93.2706594767584
149.25402398275702,93.37058023950813
149.2580162477069,93.47050037217525
149.2620248780179,93.57041978662426
149.26604681968004,93.67033861694493
149.270074015285,93.77025721679864
149.27409819456028,93.8701759491883
149.2781110872334,93.97009517711663
149.28210442303177,94.07001526358647
149.28606993168307,94.1699365716007
149.28999934291457,94.26985946416204
149.29388438645395,94.36978430427334
149.29771679202864,94.46971145493744
149.3014886688436,94.56964126239603
149.305207171142,94.66957340836824
149.30889916833064,94.76950670377636
149.3125928647699,94.86943990057928
149.31631646481998,94.96937175073583
149.32009817284128,95.06930100620491
149.32396619319414,95.16922641894537
149.32794873023872,95.26914674091606
149.3320739883355,95.36906072407591
149.33637017184478,95.46896712038374
149.34086540473547,95.56886468536403
149.3455680761327,95.66875304984156
149.35044114241504,95.76863385972115
149.3554411893373,95.86850904346427
149.3605248026544,95.96838052953237
149.36564856812112,96.06825024638687
149.37076907149233,96.16812012248919
149.37584289852282,96.26799208630077
149.38082663496746,96.36786806628301
149.38567686658115,96.46774999089739
149.39035018439986,96.56763978837067
149.39481788571024,96.66753873351438
149.39909809396266,96.7674460206011
149.40321823188302,96.86736043072602
149.40720572219752,96.96728074498442
149.41108798763207,97.06720574447152
149.41489245091293,97.16713421028264
149.41864653476597,97.26706492351295
149.42237766191735,97.36699666525779
149.42611325509313,97.46692821661233
149.42988073701932,97.56685835867185
149.43370212131384,97.66678611222973
149.4375756438772,97.76671155175985
149.44149300892104,97.86663504118016
149.44544592047197,97.96655694441667
149.4494260825565,98.06647762539545
149.45342519920115,98.1663974480426
149.45743497443257,98.2663167762841
149.4614471122773,98.3662359740461
149.46545331676188,98.46615540525458
149.4694452919129,98.56607543383568
149.47341599361664,98.66599636941031
149.47736601987555,98.76591819008843
149.48129885188777,98.86584074890833
149.48521797616615,98.96576389867771
149.48912687922333,99.06568749220435
149.49302904757218,99.16561138229604
149.49692796772544,99.26553542176046
149.50082712619587,99.36545946340546
149.50473000949617,99.4653833600387
149.50864010413918,99.56530696446795
149.5125606759588,99.66523013877509
149.5164922919056,99.76515285846347
149.52043371215717,99.86507517496658
149.52438366369114,99.9649971411132
149.5283408734851,100.06491880973215
149.53230406851657,100.16484023365221
149.5362719757633,100.2647614657022
149.54024332220268,100.36468255871085
149.5442168348124,100.46460356550698
149.54819124057002,100.56452453891939
149.5521652818058,100.66444553108082
149.55613798934985,100.76436658104467
149.56010865063595,100.86428771623093
149.5640765620439,100.96420896365413
149.56804101995354,101.06413035032865
149.57200132074468,101.16405190326901
149.57595676079703,101.2639736494896
149.57990663649056,101.36389561600497
149.58385024420497,101.46381782982948
149.58778688032012,101.5637403179776
149.5917158760384,101.66366310610427
149.59563766165022,101.76358617695179
149.59955396320984,101.86350946267105
149.6034665812639,101.96343289250453
149.60737731635882,102.06335639569471
149.6112879690414,102.16327990148406
149.615200339858,102.26320333911497
149.6191162293553,102.36312663782996
149.6230374380798,102.46304972687143
149.62696576657808,102.56297253548188
149.630903007701,102.66289499320648
149.6348497971047,102.7628170751037
149.63880438984162,102.86273884986316
149.64276474789932,102.96266039770101
149.64672883326526,103.06258179883334
149.650694607927,103.1625031334763
149.6546600338719,103.26242448184588
149.65862307308754,103.36234592415826
149.66258168756144,103.46226754062957
149.66653383928104,103.56218941147586
149.67047749137032,103.66211161686856
149.6744115018655,103.76203420178119
149.67833722854047,103.86195711286979
149.68225646225576,103.96188027975666
149.6861709938718,104.0618036320641
149.69008261424895,104.16172709941442
149.6939931142477,104.26165061142984
149.6979042847285,104.36157409773276
149.70181791655173,104.46149748794537
149.70573580057786,104.56142071168998
149.70965972766737,104.66134369858895
149.71359117687356,104.76126639043757
149.71753000804,104.86118879224568
149.72147555703683,104.96111092947915
149.72542715946807,105.06103282761438
149.7293841509377,105.1609545121276
149.73334586704985,105.26087600849519
149.73731164340853,105.36079734219341
149.74128081561767,105.46071853869857
149.74525271928138,105.56063962348702
149.74922669000372,105.66056062203505
149.75320199755848,105.76048156270399
149.75717743362182,105.86040249480811
149.76115157883916,105.96032347691028
149.76512301292823,106.06024456761389
149.7690903156069,106.16016582552248
149.77305206659284,106.26008730923948
149.77700684560392,106.36000907736832
149.78095323235783,106.45993118851253
149.78488980657232,106.5598537012755
149.78881514796527,106.65977667426075
149.79272814449178,106.75970015322767
149.7966308938235,106.85962405018822
149.8005273998241,106.95954819772439
149.80442169148836,107.05947242737096
149.80831779781104,107.15939657066266
149.81221974778694,107.25932045913426
149.81613157041076,107.35924392432047
149.82005729467738,107.45916679775611
149.8240009495816,107.55908891097587
149.8279665641181,107.65901009551456
149.83195788595071,107.75893019489955
149.83597186791823,107.8588493423109
149.83999848288212,107.95876796847394
149.84402738533413,108.05868651768566
149.8480482297656,108.15860543424294
149.8520506706683,108.25852516244272
149.8560243625338,108.35844614658203
149.85995895985354,108.45836883095768
149.86384411711933,108.55829365986669
149.86766948882263,108.65822107760603
149.87142510207508,108.75815151220651
149.87511716002763,108.8580846855644
149.8787739129402,108.95801935715063
149.88242519331433,109.0579542173663
149.88610083365145,109.15788795661258
149.88983066645307,109.25781926529059
149.89364452422072,109.35774683380151
149.89757223945577,109.45766935254639
149.9016436446597,109.55758551192643
149.90588857233413,109.65749400234277
149.91033684992695,109.75739351441929
149.9150028832593,109.8572834186603
149.91985161515362,109.95716526620403
149.92483809184543,110.05704104449111
149.92991735957023,110.15691274096228
149.93504446456356,110.25678234305823
149.94017445306108,110.35665183821975
149.9452623712982,110.45652321388745
149.95026326551059,110.55639845750211
149.95513218193375,110.65627955650442
149.95982416680323,110.75616849833511
149.9643050244401,110.85606679432894
149.9685888439943,110.9559738189449
149.9727032553653,111.0558883473875
149.9766758891353,111.15580915483096
149.98053437588663,111.25573501644959
149.98430634620144,111.35566470741767
149.98801943066198,111.45559700290947
149.99170125985032,111.55553067809922
149.99537946434884,111.65546450816122
149.99908167473973,111.75539726826975
150.00283306946963,111.85532784254248
150.00663775304264,111.95525605136939
150.01048909198497,112.05518219220707
150.01438036739242,112.15510656630752
150.0183048603609,112.25502947492275
150.02225585198624,112.35495121930484
150.02622662336444,112.45487210070576
150.03021045559126,112.55479242037755
150.0342006297626,112.65471247957225
150.03819042697438,112.75463257954186
150.0421733505707,112.85455301152217
150.04614706087057,112.95447387940278
150.05011290517604,113.05439512090881
150.0540723586145,113.15431666800447
150.05802689631335,113.25423845265401
150.0619779934,113.35416040682169
150.06592712500196,113.45408246247172
150.06987576624653,113.55400455156837
150.07382539226123,113.65392660607591
150.07777747817335,113.75384855795852
150.08173345949461,113.85377034091756
150.08569352859146,113.95369194316453
150.08965641636124,114.0536134169942
150.0936207700621,114.15353481836883
150.09758523695223,114.25345620325064
150.10154846428972,114.35337762760189
150.10550909933295,114.45329914738484
150.10946578933988,114.55322081856167
150.11341718156882,114.65314269709472
150.1173619232779,114.75306483894619
150.12129867975676,114.85298729934756
150.12522722357085,114.95291008865705
150.12914905832392,115.05283314708096
150.1330658382648,115.15275640872062
150.13697921764236,115.25267980767731
150.14089085070552,115.35260327805233
150.14480239170297,115.45252675394697
150.1487154948838,115.55245016946256
150.1526318144967,115.65237345870041
150.15655300479054,115.75229655576175
150.16048071926733,115.85221939477769
150.16441603704828,115.9521419327285
150.16835843786063,116.05206419021975
150.17230712524977,116.15198619884382
150.1762613027611,116.25190799019296
150.18022017394003,116.3518295958595
150.18418294233203,116.4517510474357
150.18814881148245,116.55167237651389
150.19211698493683,116.65159361468642
150.1960866662405,116.75151479354555
150.20005705893894,116.8514359446836
150.2040273741788,116.95135709933997
150.20799685222917,117.05127828740231
150.21196474033235,117.15119953843448
150.21593028573074,117.2511208820003
150.21989273566663,117.35104234766365
150.22385133738248,117.45096396498845
150.22780533812053,117.55088576353846
150.2317539851232,117.65080777287763
150.23569652563282,117.75073002256981
150.23963220689177,117.85065254217889
150.24356055886886,117.95057535016426
150.24748261094865,118.05049840609388
150.25139988768527,118.15042165008745
150.2553139139435,118.25034502225228
150.25922621458824,118.35026846269581
150.26313831448428,118.45019191152538
150.26705173849643,118.55011530884838
150.27096801148966,118.65003859477224
150.2748886583287,118.74996170940433
150.27881520387837,118.84988459285202
150.28274903676757,118.94980719053959
150.28669013233218,119.0497295030477
150.29063762901563,119.14965156361835
150.2945906543232,119.24957340592042
150.2985483357599,119.34949506362281
150.30250980083096,119.44941657039433
150.30647417704157,119.54933795990392
150.31044059189668,119.6492592658204
150.31440817290164,119.74918052181278
150.31837604756143,119.84910176154978
150.322343362466,119.94902301806432
150.32630956056246,120.04894431451184
150.33027431858466,120.14886566625616
150.33423731961577,120.24878708844919
150.33819824673904,120.34870859624313
150.3421567830376,120.44863020478996
150.3461126115948,120.54855192924182
150.35006541549373,120.64847378475076
150.3540148778176,120.74839578646882
150.35796068164967,120.84831794954809
150.36190255615276,120.9482402870884
150.36584138121603,121.0481627609405
150.3697792403386,121.14808527935087
150.37371827368236,121.24800774804227
150.37766062140938,121.34793007273755
150.3816084236817,121.44785215915961
150.38556382066142,121.54777391303124
150.38952895251043,121.64769524007531
150.3935059593909,121.74761604601467
150.3974969814648,121.84753623657218
150.4015040677317,121.94745572147605
150.405525134205,122.04737459204408
150.4095523599592,122.14729319165625
150.413577501263,122.24721188226903
150.41759231438516,122.34713102583908
150.42158855559416,122.44705098432277
150.42555798115876,122.54697211967677
150.42949234734763,122.64689479385764
150.43338341042943,122.74681936882187
150.43722292667283,122.84674620652606
150.44100276786153,122.94667566382395
150.44472669344546,123.04660757244585
150.4484205040984,123.146540790477
150.4521123927164,123.24647407032911
150.45583055219552,123.34640616441382
150.45960317543202,123.4463358251429
150.4634584553219,123.54626180492791
150.46742458476137,123.64618285618069
150.4715297566465,123.74609773131282
150.47580216387345,123.84600518273602
150.48026999687514,123.9459039629712
150.48494728175493,124.04579345280003
150.48980056243937,124.14567513908239
150.49478644455627,124.24555094949275
150.499861533733,124.34542281170543
150.50498243559738,124.4452926533949
150.51010575577695,124.5451624022356
150.5151880998994,124.64503398590199
150.52018607359236,124.74490933206843
150.52505628248343,124.84479036840936
150.52975533220024,124.94467902259925
150.53424983419308,125.04457677768269
150.5385533705868,125.1444830294637
150.5426932943271,125.24439656181065
150.5466969601418,125.34431615851297
150.5505917227587,125.44424060336
150.55440493690557,125.54416868014103
150.55816395731034,125.64409917264544
150.56189613870063,125.74403086466252
150.5656288358043,125.84396253998162
150.56938940334925,125.9438929823921
150.57320171401892,126.04382113013362
150.5770668869942,126.14374693070528
150.58097690312982,126.24367073694789
150.5849237185744,126.34359290279822
150.58889928947656,126.4435137821928
150.59289557198494,126.54343372906837
150.5969045222483,126.6433530973616
150.60091809641523,126.7432722410091
150.60492825063443,126.84319151394766
150.60892694105448,126.94311127011379
150.61290681378424,127.04303183322553
150.6168669187329,127.14295324652852
150.62080978003038,127.24287540110521
150.62473795624166,127.34279818652993
150.62865400593188,127.44272149237696
150.63256048766604,127.54264520822056
150.6364599600094,127.64256922363514
150.6403549815269,127.74249342819486
150.64424811078368,127.84241771147407
150.64814190634482,127.94234196304708
150.65203886445906,128.04226607521903
150.65594019212298,128.14218999679358
150.65984588235634,128.24211372977396
150.6637558809343,128.34203727823396
150.66767013363219,128.44196064624717
150.67158858622525,128.54188383788735
150.67551118448873,128.64180685722815
150.67943787419787,128.74172970834326
150.683368601128,128.84165239530643
150.68730331105428,128.94157492219128
150.6912419495031,129.04149729308097
150.695184444915,129.14141951271318
150.6991306979311,129.24134158688975
150.7030806066405,129.34126352151048
150.70703406913228,129.4411853224751
150.7109909834954,129.54110699568332
150.71495124781907,129.6410285470349
150.71891476019218,129.7409499824295
150.7228814187039,129.84087130776695
150.7268511214433,129.94079252894696
150.73082376397747,130.0407136519517
150.7347987537855,130.1406346987254
150.73877443138235,130.2405557261053
150.74274899626886,130.34047679554033
150.74672064794558,130.44039796847926
150.75068758591325,130.54031930637098
150.7546480096726,130.64024087066434
150.75860011872427,130.74016272280832
150.76254211256887,130.8400849242516
150.76647219070725,130.9400075364432
150.7703885541294,131.03993062078067
150.774291414129,131.13985416951772
150.7781869661499,131.23977796908457
150.78208251410027,131.339701767786
150.78598536188835,131.43962531392685
150.78990281342237,131.53954835581192
150.79384217261048,131.63947064174602
150.79781074336094,131.739391920034
150.80181582958184,131.83931193898064
150.8058647351815,131.93923044689075
150.809964764068,132.03914719206915
150.8141175805498,132.13906211726018
150.818301705426,132.23897596313938
150.82248972356663,132.3388896750385
150.82665421983828,132.43880419828943
150.8307677791075,132.53872047822406
150.8348029862407,132.63863946017423
150.83873242610449,132.73856208947183
150.84252868356538,132.83848931144882
150.84616434348987,132.93842207143695
150.84961199074453,133.03836131476822
150.85285223776478,133.1383077101163
150.8559113589177,133.23826035248476
150.85883175136823,133.33821778122922
150.86165583066133,133.43817853507156
150.86442601234208,133.53814115273406
150.8671847119553,133.6381041729386
150.86997434504613,133.73806613440732
150.87283732715946,133.83802557586225
150.87581607384027,133.93798103602552
150.8789530006336,134.0379310536191
150.88228689157137,134.13787429266998
150.88581616907985,134.23781080987652
150.88951407031277,134.3377415309515
150.89335344944135,134.43766739482228
150.89730716063698,134.53758934041656
150.90134805807077,134.6375083066616
150.90544899591404,134.73742523248498
150.90958282833802,134.83734105681415
150.913722409514,134.9372567185766
150.91784059361314,135.0371731566998
150.921910879813,135.13709128742954
150.92592381104296,135.23701142766825
150.92988829954015,135.33693324836162
150.93381416812556,135.43685638843465
150.93771123962009,135.53678048681246
150.94158933684446,135.63670518242
150.94545828261977,135.73663011418245
150.94932789976673,135.83655492102474
150.9532080111063,135.93647924187192
150.9571084394594,136.03640271564907
150.96103894722592,136.1363249836661
150.96500287435362,136.23624594073223
150.96899153885326,136.33616595617232
150.97299493847484,136.43608545142294
150.97700307096846,136.5360048479206
150.9810059340843,136.63592456710194
150.9849935255724,136.73584503040348
150.98895584318288,136.8357666592618
150.99288288466587,136.93568987511338
150.9967646477715,137.03561509939496
151.00059115397312,137.1355427525059
151.00436205767693,137.23547283375405
151.00810138801972,137.33540427693586
151.01183697080668,137.4353358498811
151.01559663184273,137.53526632041962
151.019408196933,137.63519445638124
151.0232994918825,137.7351190255957
151.0272983424963,137.83503879589284
151.03143257457938,137.93495253510247
151.03573001393687,138.03485901105438
151.0402184850933,138.13475699163524
151.04491218402447,138.2346458493211
151.04977803337766,138.33452705372713
151.05477271271752,138.43440252887174
151.05985290160874,138.5342741987736
151.0649752796159,138.6341439874513
151.07009652630376,138.73401381892336
151.07517332123692,138.83388561720832
151.08016234398008,138.9337613063249
151.08502027409784,139.0336428102915
151.0897037911549,139.13353205312674
151.09417922200535,139.23343053053335
151.09845977794419,139.33333765666026
151.10257289254565,139.43325221422228
151.106546002585,139.5331729857921
151.11040654483753,139.63309875394236
151.11418195607854,139.73302830124578
151.1178996730834,139.83296041027495
151.12158713262733,139.9328938636027
151.12527177148564,140.03282744380152
151.1289810264337,140.13275993344422
151.13274008955736,140.2326902146405
151.1365530707395,140.33261810435562
151.14041253306561,140.4325439315785
151.14431092149795,140.53246803053614
151.14824068099867,140.6323907354555
151.15219425652992,140.73231238056343
151.15616409305375,140.83223330008693
151.1601426355325,140.93215382825295
151.16412232892822,141.03207429928844
151.16809561820307,141.13199504742033
151.1720551899983,141.23191639626936
151.1759988102125,141.33183844655002
151.17992907115334,141.43176108716696
151.18384875619708,141.53168419863977
151.1877606487197,141.63160766148795
151.1916675320974,141.73153135623122
151.19557218970604,141.8314551633888
151.1994774049219,141.93137896348054
151.20338596112094,142.03130263702582
151.2073006416793,142.13122606454425
151.21122420913986,142.23114912743924
151.2151579571809,142.3310717694327
151.2191007670811,142.43099403659585
151.2230512958932,142.53091598451306
151.2270082006702,142.63083766876858
151.23097013846498,142.73075914494666
151.2349357663304,142.83068046863167
151.23890374131935,142.9306016954079
151.24287272048466,143.03052288085956
151.24684136087924,143.13044408057104
151.2508083218602,143.23036535003104
151.25477272835568,143.33028672541806
151.25873473300666,143.43020820028485
151.2626946258159,143.53012976248698
151.26665269678605,143.6300513998799
151.27060923591984,143.72997310031909
151.2745645332199,143.82989485166004
151.27851887868894,143.92981664175826
151.2824725623296,144.02973845846924
151.2864258741446,144.12966028964854
151.29037910412097,144.22958212315237
151.2943325188224,144.32950394796103
151.2982863143727,144.4294257564354
151.3022406737082,144.52934754156922
151.30619577976537,144.62926929635623
151.3101518154805,144.7291910137901
151.31410896379,144.82911268686456
151.31806740763034,144.92903430857336
151.3220273299378,145.02895587191028
151.3259889136488,145.12887736986895
151.3299523416998,145.22879879544317
151.3339176034007,145.32872014920903
151.3378838851114,145.4286414631866
151.34185016508414,145.5285627775456
151.34581542157056,145.62848413245547
151.3497786328225,145.7284055680859
151.35373877709176,145.8283271246065
151.35769483263002,145.9282488421868
151.36164577768912,146.0281707609965
151.36559059052078,146.12809292120517
151.36952824937677,146.22801536298246
151.373458032768,146.32793811469668
151.37738094551375,146.4278611368663
151.3812986081804,146.52778436580886
151.38521264209456,146.6277077378118
151.38912466858275,146.72763118916282
151.39303630897146,146.8275546561494
151.39694918458727,146.9274780750591
151.4008649167567,147.02740138217953
151.40478512680627,147.12732451379833
151.40871143606262,147.22724740620302
151.4126453334388,147.32717000085745
151.41658679916074,147.42709229820355
151.42053485445118,147.5270143361728
151.42448850518167,147.6269361532967
151.42844675722395,147.72685778810697
151.43240861644958,147.82677927913508
151.4363730887302,147.9267006649127
151.44033917993738,148.0266219839712
151.44430589594282,148.1265432748424
151.44827224261817,148.2264645760578
151.45223725777427,148.32638592498154
151.45620053184504,148.42630733878008
151.46016212245067,148.52622881754468
151.46412210191227,148.62615036082917
151.46808054255092,148.72607196818754
151.47203751668778,148.82599363917367
151.4759930966439,148.9259153733414
151.4799473547404,149.0258371702447
151.48390036329846,149.1257590294375
151.48785219463906,149.22568095047365
151.49180293110462,149.32560293233192
151.49575294060466,149.42552495760216
151.49970291104756,149.52544699050907
151.50365354727734,149.6253689943055
151.50760555413797,149.72529093224418
151.51155963647327,149.82521276757794
151.51551649912733,149.92513446355954
151.51947684694403,150.02505598344183
151.52344138476732,150.12497729047757
151.52741081744114,150.22489834791958
151.53138580898897,150.32481912092555
151.53536482127362,150.4247396774179
151.5393430377659,150.52466023830655
151.5433153751288,150.62458103695215
151.54727675002528,150.72450230671535
151.55122207911825,150.82442428095678
151.55514627907058,150.92434719303702
151.5590442665453,151.02427127631674
151.56291095820526,151.12419676415655
151.5667412707135,151.22412388991717
151.57053013441254,151.32405288634683
151.57427972451467,151.42398366193802
151.57801134916156,151.52391526885734
151.58174943833913,151.6238466195483
151.58551842203323,151.72377662645434
151.58934273022973,151.82370420201894
151.59324679291447,151.92362825868548
151.59725504007338,152.0235477088975
151.60139190169224,152.1234614650984
151.60568180775698,152.22336843973164
151.6101491878799,152.32326754525724
151.61480671816514,152.423158216031
151.61962444998474,152.52304177909153
151.62456277513257,152.6229199903955
151.62958208540283,152.72279460589985
151.63464277258942,152.82266738156116
151.63970522848632,152.9225400733362
151.64472984488754,153.0224144371817
151.64967701358708,153.12229222905444
151.65450712637895,153.2221752049112
151.65918057505718,153.32206512070866
151.66366377126457,153.42196346571185
151.66796480618785,153.52186988269636
151.6721094060222,153.62178323317045
151.6761233600407,153.72170237584805
151.68003245751638,153.82162616944296
151.68386248772234,153.92155347266913
151.6876392399315,154.02148314424034
151.69138850341707,154.12141404287044
151.69513606745204,154.22134502727343
151.6989077213094,154.32127495616297
151.7027272037087,154.42120277862077
151.70659798733965,154.52112833685013
151.71051198770047,154.62105198237856
151.71446098565792,154.7209740726669
151.7184367620787,154.82089496517585
151.72243109782963,154.92081501736612
151.72643577377735,155.02073458669855
151.73044257078865,155.12065403063386
151.73444326973026,155.22057370663276
151.73842965146895,155.32049397215607
151.7423939762225,155.42041516419584
151.74633554691977,155.5203373190144
151.75025902235222,155.6202602441743
151.75416919534484,155.72018374151466
151.75807085872262,155.82010761287478
151.76196880531046,155.92003166009374
151.7658678279333,156.0199556850108
151.769772719416,156.1198794894651
151.77368827258366,156.2198028752958
151.7776192802611,156.31972564434218
151.78157044021677,156.41964760231846
151.78554268376053,156.51956870848164
151.78953200788527,156.6194891232406
151.7935340756018,156.71940902061922
151.79754454992081,156.81932857464125
151.80155909385306,156.9192479593306
151.8055733704092,157.01916734871094
151.8095830426001,157.1190869168063
151.81358377343642,157.21900683764045
151.81757122592884,157.31892728523718
151.82154113613817,157.41884843070082
151.82549227746514,157.518770323742
151.8294274871568,157.61869285165145
151.83334988628198,157.71861589037647
151.83726259590964,157.81853931586417
151.8411687371087,157.9184630040619
151.84507143094797,158.0183868309167
151.84897379849642,158.11831067237597
151.85287896082292,158.21823440438683
151.85679003899634,158.31815790289647
151.86071014956423,158.4180810440317
151.86464117027407,158.51800375310114
151.86858206269193,158.61792607118966
151.8725313690762,158.71784805602937
151.87648763168525,158.81776976535204
151.88044939277736,158.91769125688973
151.88441519461094,159.0176125883744
151.8883835794442,159.11753381753792
151.8923530895356,159.21745500211244
151.89632226714346,159.31737619982974
151.9002896546471,159.417297468417
151.90425417792676,159.51721885041644
151.90821599646532,159.6171403395246
151.91217551729983,159.71706191963614
151.9161331474672,159.8169835746454
151.92008929400455,159.91690528844694
151.92404436394884,160.01682704493544
151.9279987643371,160.11674882800514
151.93195290220623,160.21667062155072
151.9359071845934,160.3165924094667
151.93986201853554,160.41651417564762
151.94381772455395,160.51643590740318
